elapsedTime,Systemzeit,PosX,PosY,PosZ,NcBlock,Programmname,Werkzeugname,Programmstatus,Betriebsart,DrivePower,DrivePowerX,DrivePowerY,DrivePowerZ,DrivePowerA,DrivePowerC,DrivePowerSpindle,VorschubX,VorschubY,VorschubZ,Spindeldrehzahl,BeschleunigungX,BeschleunigungY,BeschleunigungZ,Spindelbeschleunigung,Hauptversorgung,24V-Versorgung,Antriebe,Bandfilteranlage,Hebepumpe,Kühlung,KühlungSchaltschrank,Späneförderer,NebelRauchabscheider,AirPower_Hauptversorgung,AirPower_Blum,AirPower_Hauptventilblock,AirPower_BlasluftKegelreinigung,AirPower_KlemmungTisch,AirPower_NPS,AirPower_Werkzeugkühlung,AirPower_ÖlLuftschmierungSpindel,AirPower_Sperrluft,AirPower_BlasluftSpindelMitte,TemperaturAußen,TemperaturArbeitsraum,Signallampe_rot,Signallampe_grün,Signallampe_blau,Signallampe_gelb,Späneförderer_vorwärts,Späneförderer_rückwärts,Späneförderer_Pumpe,Hebepumpe_aktiv,Nebelabscheider,Spülpistole,Schaltschrank_Temperatur,Tür_gesperrt
159.287,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419.82,406.31,634.6,0,0,1294.06,62.53,0,385.11,2653.33,54.6,2652,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
159.39,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436.16,406.39,640.4,0,0,1312.16,62.48,0,385.11,2645.53,54.6,2657.23,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
159.516,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436.16,406.39,640.4,0,0,1312.16,62.48,0,385.11,2637.73,54.6,2658.47,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
159.62,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436.16,406.39,640.4,0,0,1312.16,62.48,0,385.11,2638.97,54.6,2658.47,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
159.731,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436.16,406.39,640.4,0,0,1312.16,62.48,0,385.11,2638.97,54.6,2668.93,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
159.843,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.42,406.51,637.43,0,0,1317.4,62.54,0,384.59,2644.2,54.6,2680.63,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
159.957,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.42,406.51,637.43,0,0,1317.4,62.54,0,384.59,2645.53,54.6,2676.73,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.075,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.42,406.51,637.43,0,0,1317.4,62.54,0,384.59,2641.63,54.6,2676.73,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.197,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.42,406.51,637.43,0,0,1317.4,62.54,0,384.59,2641.63,54.6,2674.07,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.313,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453.78,405.58,671.13,0,0,1326.45,62.51,0,385.1,2641.63,54.6,2675.4,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.438,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453.78,405.58,671.13,0,0,1326.45,62.51,0,385.1,2642.87,54.6,2670.17,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.551,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453.78,405.58,671.13,0,0,1326.45,62.51,0,385.1,2642.87,54.6,2666.27,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.685,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2453.78,405.58,671.13,0,0,1326.45,62.51,0,385.1,2640.3,54.6,2666.27,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.8,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.99,406.02,658.94,0,0,1332.4,62.56,0,384.53,2640.3,54.6,2670.17,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
160.926,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.99,406.02,658.94,0,0,1332.4,62.56,0,384.53,2642.87,54.6,2670.17,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.033,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.99,406.02,658.94,0,0,1332.4,62.56,0,384.53,2644.2,55.93,2663.7,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.149,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.99,406.02,658.94,0,0,1332.4,62.56,0,384.53,2641.63,55.93,2655.9,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.263,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.61,405.86,670.48,0,0,1331.75,62.55,0,384.03,2635.07,55.93,2655.9,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.379,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.61,405.86,670.48,0,0,1331.75,62.55,0,384.03,2635.07,54.6,2649.43,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.511,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.61,405.86,670.48,0,0,1331.75,62.55,0,384.03,2633.83,54.6,2650.67,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.643,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2456.61,405.86,670.48,0,0,1331.75,62.55,0,384.03,2627.27,54.6,2657.23,0,0,0,0,796.93,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.771,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.1,406.02,639.28,0,0,1336.46,62.44,0,384.09,2624.7,54.6,2653.33,0,0,0,0,796.93,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.879,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.1,406.02,639.28,0,0,1336.46,62.44,0,384.09,2623.37,54.6,2653.33,0,0,0,0,796.93,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
161.989,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.1,406.02,639.28,0,0,1336.46,62.44,0,384.09,2623.37,54.6,2652,0,0,0,0,796.93,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.125,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454.1,406.02,639.28,0,0,1336.46,62.44,0,384.09,2624.7,54.6,2658.47,0,0,0,0,798.17,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.235,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.4,405.86,658.67,0,0,1331.14,62.54,0,383.51,2624.7,54.6,2668.93,0,0,0,0,798.17,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.37,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.4,405.86,658.67,0,0,1331.14,62.54,0,383.51,2629.93,54.6,2667.6,0,0,0,0,798.17,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.478,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.4,405.86,658.67,0,0,1331.14,62.54,0,383.51,2636.4,54.6,2667.6,0,0,0,0,796.93,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.59,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2450.4,405.86,658.67,0,0,1331.14,62.54,0,383.51,2636.4,54.6,2662.37,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.725,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457.44,407.92,619.04,0,0,1331.06,62.43,0,384.09,2632.5,54.6,2657.23,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.832,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457.44,407.92,619.04,0,0,1331.06,62.43,0,384.09,2627.27,54.6,2662.37,0,0,0,0,795.6,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
162.953,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457.44,407.92,619.04,0,0,1331.06,62.43,0,384.09,2628.6,54.6,2666.27,0,0,0,0,795.6,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.087,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457.44,407.92,619.04,0,0,1331.06,62.43,0,384.09,2622.13,54.6,2666.27,0,0,0,0,795.6,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.171,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441.78,411.51,630.28,0,0,1316.39,62.4,0,384.43,2622.13,54.6,2659.8,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.296,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441.78,411.51,630.28,0,0,1316.39,62.4,0,384.43,2623.37,54.6,2653.33,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.408,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441.78,411.51,630.28,0,0,1316.39,62.4,0,384.43,2629.93,54.6,2657.23,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.535,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441.78,411.51,630.28,0,0,1316.39,62.4,0,384.43,2636.4,54.6,2657.23,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.659,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419.45,411.76,593.19,0,0,1289.69,62.44,0,384.84,2636.4,54.6,2661.13,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.787,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419.45,411.76,593.19,0,0,1289.69,62.44,0,384.84,2642.87,54.6,2659.8,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
163.902,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419.45,411.76,593.19,0,0,1289.69,62.44,0,384.84,2632.5,54.6,2668.93,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.021,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419.45,411.76,593.19,0,0,1289.69,62.44,0,384.84,2624.7,54.6,2671.5,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.149,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404.91,411.48,610.77,0,0,1275.5,62.36,0,385.5,2623.37,54.6,2671.5,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.268,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404.91,411.48,610.77,0,0,1275.5,62.36,0,385.5,2619.47,54.6,2668.93,0,0,0,0,795.6,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.38,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404.91,411.48,610.77,0,0,1275.5,62.36,0,385.5,2619.47,54.6,2674.07,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.489,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404.91,411.48,610.77,0,0,1275.5,62.36,0,385.5,2626.03,54.6,2672.83,0,0,0,0,794.27,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.603,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.21,411.15,599.54,0,0,1268.55,62.43,0,385.15,2635.07,54.6,2676.73,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.736,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.21,411.15,599.54,0,0,1268.55,62.43,0,385.15,2645.53,54.6,2676.73,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.835,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.21,411.15,599.54,0,0,1268.55,62.43,0,385.15,2645.53,54.6,2677.97,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
164.958,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.21,411.15,599.54,0,0,1268.55,62.43,0,385.15,2652,54.6,2677.97,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.066,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.47,411.93,599.54,0,0,1268.55,62.4,0,384.2,2652,54.6,2680.63,0,0,0,0,793.03,1413.13,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.188,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.47,411.93,618.3,0,0,1263.03,62.4,0,384.2,2646.77,54.6,2680.63,0,0,0,0,793.03,1413.13,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.306,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.47,411.93,618.3,0,0,1263.03,62.4,0,384.2,2646.77,54.6,2679.3,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.413,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.47,411.93,618.3,0,0,1263.03,62.4,0,384.2,2637.73,54.6,2679.3,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.521,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.47,411.93,618.3,0,0,1263.03,62.4,0,384.2,2637.73,54.6,2680.63,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.635,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.93,412.08,618.51,0,0,1265.82,62.42,0,384.88,2640.3,54.6,2680.63,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.768,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.93,412.08,618.51,0,0,1265.82,62.42,0,384.88,2640.3,54.6,2680.63,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
165.883,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.93,412.08,618.51,0,0,1265.82,62.42,0,384.88,2641.63,54.6,2684.53,0,0,0,0,795.6,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.012,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.93,412.08,618.51,0,0,1265.82,62.42,0,384.44,2644.2,54.6,2677.97,0,0,0,0,795.6,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.147,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398.1,411.55,664.09,0,0,1267,62.36,0,384.44,2646.77,54.6,2662.37,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.243,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398.1,411.55,664.09,0,0,1267,62.36,0,384.44,2645.53,54.6,2662.37,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.368,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398.1,411.55,664.09,0,0,1267,62.36,0,384.44,2644.2,53.27,2662.37,0,0,0,0,794.27,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.468,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398.1,411.55,664.09,0,0,1267,62.36,0,384.44,2644.2,53.27,2671.5,0,0,0,0,793.03,1414.37,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.584,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.34,411.9,615.47,0,0,1263.61,62.51,0,383.9,2649.43,54.6,2674.07,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.707,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.34,411.9,615.47,0,0,1263.61,62.51,0,383.9,2653.33,54.6,2670.17,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.816,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.34,411.9,615.47,0,0,1263.61,62.51,0,383.9,2653.33,54.6,2670.17,0,0,0,0,794.27,1413.13,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
166.927,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.34,411.9,615.47,0,0,1263.61,62.51,0,383.9,2650.67,54.6,2665.03,0,0,0,0,794.27,1413.13,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.06,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393.36,411.79,619.04,0,0,1262.23,62.48,0,383.81,2646.77,53.27,2657.23,0,0,0,0,793.03,1413.13,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.176,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393.36,411.79,619.04,0,0,1262.23,62.48,0,383.81,2645.53,54.6,2653.33,0,0,0,0,793.03,1413.13,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.311,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393.36,411.79,619.04,0,0,1262.23,62.48,0,383.81,2642.87,54.6,2646.77,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.416,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393.36,411.79,619.04,0,0,1262.23,62.48,0,383.81,2646.77,54.6,2646.77,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.529,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386.22,411.43,608.51,0,0,1260.83,62.58,0,384.19,2646.77,54.6,2645.53,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.664,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386.22,411.43,608.51,0,0,1260.83,62.58,0,384.19,2646.77,54.6,2648.1,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.775,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386.22,411.43,608.51,0,0,1260.83,62.58,0,384.19,2638.97,54.6,2654.57,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
167.887,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2386.22,411.43,608.51,0,0,1260.83,62.58,0,384.19,2633.83,54.6,2654.57,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.007,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.25,411.91,621.09,0,0,1255.72,62.6,0,384.49,2633.83,54.6,2663.7,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.109,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.25,411.91,621.09,0,0,1255.72,62.6,0,384.49,2640.3,54.6,2666.27,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.226,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.25,411.91,621.09,0,0,1255.72,62.6,0,384.49,2649.43,54.6,2665.03,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.351,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380.25,411.91,621.09,0,0,1255.72,62.6,0,384.49,2650.67,54.6,2659.8,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.454,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.76,411.24,608.72,0,0,1253.09,62.71,0,384.14,2650.67,54.6,2659.8,0,0,0,0,794.27,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.566,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.76,411.24,608.72,0,0,1253.09,62.71,0,384.14,2654.57,54.6,2658.47,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.672,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.76,411.24,608.72,0,0,1253.09,62.71,0,384.14,2652,54.6,2662.37,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.8,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2375.76,411.24,608.72,0,0,1253.09,62.71,0,384.14,2641.63,54.6,2662.37,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
168.93,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371.72,411.85,598.94,0,0,1253.65,62.65,0,384.58,2637.73,54.6,2661.13,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
169.064,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371.72,411.85,598.94,0,0,1253.65,62.65,0,384.58,2637.73,54.6,2661.13,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
169.196,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371.72,411.85,598.94,0,0,1253.65,62.65,0,384.58,2640.3,54.6,2655.9,0,0,0,0,793.03,1411.8,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
169.315,undefined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371.72,411.85,598.94,0,0,1253.65,62.65,0,384.58,2652,54.6,2654.57,0,0,0,0,793.03,1410.47,0,26.2,25.9,false,false,undefined,false,false,false,false,undefined,true,false,true,true
